city,state,place,pct_non_white
Brushton village,New York,10286,0.0
Burke village,New York,11154,19.465648854961838
Amityville village,New York,02044,23.753044583289206
Babylon village,New York,03408,5.6984074319840765
Central Islip,New York,13552,47.38663675692998
Copiague,New York,18146,34.98153728619329
Coram,New York,18157,20.800773982287712
East Islip,New York,22315,8.032067765844808
East Northport,New York,22612,5.349182763744431
East Quogue,New York,22832,2.994572337638035
Hartsdale,New York,32523,38.989010989010985
Amagansett,New York,01594,1.3531799729364025
Bayport,New York,04913,7.331587717210186
Centereach,New York,13376,13.653827834756926
Cold Spring Harbor,New York,16958,9.164639091646388
Elwood,New York,24405,21.4646025395721
Candor village,New York,12210,0.717360114777621
Crugers,New York,19290,15.127701375245584
Golden's Bridge,New York,29476,8.76116071428571
Hawthorne,New York,32842,13.546586517818804
East Shoreham,New York,22980,10.66019702984855
Halesite,New York,31445,2.4723247232472323
Hampton Bays,New York,31896,12.351831896551724
North Amityville,New York,51396,84.46306169078446
Roslyn village,New York,63770,19.334500875656747
Dansville village,New York,19664,10.5538595726123
Nunda village,New York,54078,4.459124690338568
Leeds,New York,41784,0.0
Fairview CDP (Westchester County),New York,25120,80.65063649222066
Coxsackie village,New York,18718,1.563081503535546
Hunter village,New York,36167,0.0
Glasco,New York,29014,8.239230447511503
Kingston,New York,39727,30.46814044213264
Plattekill,New York,58541,34.305150631681244
Tillson,New York,73902,8.811104405552205
Saranac Lake village,New York,65233,8.08771929824561
Albion village,New York,01033,20.67895601387114
Medina village,New York,46415,13.3743800239439
Baywood,New York,05039,30.474226804123717
Brightwaters village,New York,08323,5.6260162601626025
Brookhaven,New York,09000,13.14037626628075
East Patchogue,New York,22733,10.937218112935232
Ames village,New York,01737,2.1621621621621623
Fultonville village,New York,27859,1.232394366197187
Duanesburg,New York,20995,21.60664819944599
Fair Haven village,New York,24988,2.605459057071957
Morrisonville,New York,48538,8.346581875993643
Rouses Point village,New York,63979,3.6653730056058653
Oak Trail Shores,Texas,53212,3.579490486939696
Moody,Texas,49200,18.31922611850061
Kenedy,Texas,38860,25.91607565011821
Woodcreek,Texas,80058,2.8492008339124353
Crockett,Texas,17744,53.82348379091051
Mount Vernon town,Texas,49860,21.82611858857767
Abilene,Texas,01000,27.786011147266343
Lueders,Texas,45048,2.1857923497267784
Driscoll,Texas,21436,0.9508716323296307
Hungerford,Texas,35420,0.0
Rocksprings town,Texas,62816,0.4720692368214041
San Diego,Texas,65180,0.2986560477849731
Beckville,Texas,07108,26.659751037344403
Gary City town,Texas,29108,0.3831417624521105
Sabinal,Texas,64004,2.672750977835725
Beeville,Texas,07192,9.07682775712515
Normanna,Texas,51852,0.0
Pawnee,Texas,56252,0.0
Fulton town,Texas,27888,32.534930139720565
Marshall,Texas,46776,42.21403812824956
Uncertain,Texas,74240,33.80281690140845
Navasota,Texas,50472,28.618638466622603
Cottonwood,Texas,17200,0.0
Petronilla,Texas,57056,14.563106796116509
Shepherd,Texas,67424,16.4896939412867
De Kalb,Texas,19648,29.12751677852349
Maud,Texas,47088,3.9543057996485054
Port Aransas,Texas,58808,7.009459131700213
Rancho Banquete,Texas,60529,0.0
Three Rivers,Texas,72872,7.578253706754534
Shenandoah,Texas,67400,9.352268791132667
Pampa,Texas,54912,14.209145854715477
Wilmer,Texas,79576,37.46292493725759
Butterfield,Texas,11626,18.333333333333336
Angleton,Texas,03264,19.52513391017717
Alice Acres,Texas,01858,0.0
Roxton,Texas,63584,13.969571230982014
Duncanville,Texas,21628,45.86325003171381
Wylie,Texas,80356,28.527502562350527
La Porte,Texas,41440,16.228791919650455
Taylor Lake Village,Texas,71960,4.726573234405052
Cape Charles town,Virginia,12808,26.876513317191286
Brodnax town,Virginia,10072,29.58333333333333
Sudley,Virginia,76416,42.09959623149394
Ettrick,Virginia,26128,82.52259180926744
Fort Belvoir,Virginia,29008,33.04882640893686
Pearisburg town,Virginia,61208,8.748114630467574
Urbanna town,Virginia,80272,20.28301886792453
Gloucester Point,Virginia,31616,12.035721534402278
Grottoes town,Virginia,33488,5.019720329867338
Mount Crawford town,Virginia,53864,3.562340966921118
Saxis town,Virginia,70576,5.042016806722693
Troutville town,Virginia,79472,5.708245243128962
Kenbridge town,Virginia,41832,54.36991869918699
Newsoms town,Virginia,56096,45.79710144927536
Fishersville,Virginia,27968,12.47831617902163
Tangier town,Virginia,77520,0.0
Wachapreague town,Virginia,82320,0.0
Twilight,West Virginia,81484,0.0
Valley Bend,West Virginia,82564,0.0
Valley Head,West Virginia,82756,0.0
Van,West Virginia,82852,5.61797752808989
Verdunville,West Virginia,83332,0.0
Vivian,West Virginia,83764,0.0
Waverly,West Virginia,84916,2.0866773675762396
Whitmer,West Virginia,86932,0.0
Wolf Summit,West Virginia,88276,0.0
Crum,West Virginia,19300,22.916666666666664
Crumpler,West Virginia,19324,0.0
Cucumber,West Virginia,19492,0.0
Dailey,West Virginia,19948,0.0
Deep Water,West Virginia,20764,15.015974440894563
Dixie,West Virginia,21628,0.0
East Dailey,West Virginia,23140,0.0
Eccles,West Virginia,23644,
Falling Waters,West Virginia,26716,15.58255897069335
Falls View,West Virginia,26812,10.679611650485432
Fenwick,West Virginia,27196,0.0
Frank,West Virginia,28948,0.0
Gallipolis Ferry,West Virginia,29716,0.0
Galloway,West Virginia,29740,0.0
Ghent,West Virginia,30724,0.0
Glen Ferris,West Virginia,31732,0.0
Glen Fork,West Virginia,31756,0.0
Spur,Texas,69848,11.140350877192983
Cotulla,Texas,17216,14.203454894433776
Holiday Lakes town,Texas,34502,31.727379553466506
Silverton,Texas,67904,13.030303030303026
Gatesville,Texas,29168,24.6182435161994
Canyon Lake,Texas,12580,8.6791707798618
Bulverde,Texas,11224,15.420379697791553
Coolidge town,Texas,16552,21.31868131868132
Shady Hollow,Texas,67082,10.082718533422764
Clifton,Texas,15472,4.83633146564435
Littlefield,Texas,43024,14.288112827400944
Tioga,West Virginia,80476,0.0
Kosse town,Texas,39844,10.843373493975905
Mexia,Texas,47916,35.99782490483958
Grape Creek,Texas,30629,2.55436658612358
San Angelo,Texas,64472,14.636462696564067
Brazos Bend,Texas,10087,2.4590163934426257
San Augustine,Texas,65024,55.214399152991
Daingerfield,Texas,18464,50.01809627216793
Taylor Landing,Texas,71966,0.0
Sheldon,Texas,67376,11.29619989588756
Gregory,Texas,31064,5.462822458270111
Mathis,Texas,47040,4.7244094488189
Wills Point,Texas,79564,13.251327928431644
Winona town,Texas,79828,17.915904936014627
Cienegas Terrace,Texas,14927,12.255466052934405
Austin,Texas,05000,27.369907878254995
Carl's Corner town,Texas,12895,7.428571428571429
Westway,Texas,78016,42.05170517051705
Bedford,Texas,07132,25.501287431826935
Mullin town,Texas,49992,0.0
Louisa town,Virginia,47144,37.04128440366973
Branchville town,Virginia,09208,33.333333333333336
Raven,Virginia,65744,2.9814271749755594
Craigsville town,Virginia,19904,3.639010189228531
Crimora,Virginia,20240,2.5373810602628
Westlake Corner,Virginia,84632,0.9183673469387754
Pamplin City town,Virginia,60488,38.35616438356164
Gate City town,Virginia,30496,2.163833075734156
Weber City town,Virginia,83808,5.791743684534811
Pennington Gap town,Virginia,61560,10.87654887563102
Bon Air,Virginia,08472,22.557057389762903
South Boston town,Virginia,73712,60.461221334707545
Clifton town,Virginia,17376,2.2727272727272707
Fort Hunt,Virginia,29136,7.8182996523890935
Salem,Virginia,70000,12.647628075996364
Vienna town,Virginia,81072,24.658863484747407
Wolf Trap,Virginia,87240,23.521538087125826
Colonial Beach town,Virginia,18400,22.607722439843315
Danville,Virginia,21344,54.49963476990505
Woodbridge,Virginia,87312,44.6604161902584
Clay town,West Virginia,15676,0.0
Kenova,West Virginia,43180,5.781301618764456
Madison,West Virginia,50524,4.340028694404596
Sylvester town,West Virginia,78964,0.0
East Bank town,West Virginia,23092,4.489337822671158
Glasgow town,West Virginia,31324,1.822916666666663
Westover,West Virginia,85996,10.29551954242135
Bath (Berkeley Springs) town,West Virginia,04876,5.303030303030298
Fairmont,West Virginia,26452,11.073789142919054
Kistler,West Virginia,44188,36.52173913043478
Kopperston,West Virginia,44548,14.573991031390133
Lashmeet,West Virginia,45292,0.0
Lavalette,West Virginia,45580,13.053097345132747
Lesage,West Virginia,46420,0.0
Littleton,West Virginia,47788,0.0
Elderon village,Wisconsin,23075,5.1948051948051965
Fond du Lac,Wisconsin,26275,12.347060057330628
North Fond du Lac village,Wisconsin,58000,6.836091410559497
Waupun,Wisconsin,84425,8.628946434905993
Kimberly village,Wisconsin,39650,8.020679468242243
Bayside village,Wisconsin,05450,15.708644142167616
Strum village,Wisconsin,77825,5.602716468590829
Trempealeau village,Wisconsin,80475,2.647887323943665
Dousman village,Wisconsin,20550,4.603040540540537
Lannon village,Wisconsin,42450,4.4517724649629
New Berlin,Wisconsin,56375,7.31154640213505
Oconomowoc Lake village,Wisconsin,59300,4.974271012006859
Wales village,Wisconsin,83175,3.874467260751646
Waukesha,Wisconsin,84250,11.179086339280786
Mequon,Wisconsin,51150,8.242213386348574
Little Round Lake,Wisconsin,45220,92.03703703703704
Genoa City village,Wisconsin,28675,4.040066777963269
Lake Geneva,Wisconsin,41450,7.068659741575878
Sharon village,Wisconsin,72875,12.616532007458048
Reserve,Wisconsin,67050,84.54545454545455
Forestville village,Wisconsin,26625,2.515723270440251
Marysville,Washington,43955,19.519764544752526
Junction City,Washington,34470,
Felida,Washington,23550,12.434423484763924
Klickitat,Washington,36115,4.526748971193417
Bay Center,Washington,04615,9.595959595959592
Lebam,Washington,38880,12.643678160919535
Amboy,Washington,01850,1.1733333333333373
Sequim,Washington,63385,14.031456953642385
Lyman town,Washington,40770,5.263157894736848
Roslyn,Washington,60055,2.5974025974025983
Arlington Heights,Washington,02620,4.9792531120331995
Walla Walla,Washington,75775,17.781233799896324
Union Gap,Washington,73290,26.51306182054194
Wapato,Washington,76125,39.912715731005754
Yakima,Washington,80010,26.44706839519124
Connell,Washington,14485,31.484502446982056
Port Hadlock-Irondale,Washington,55620,11.245728487107797
Fairchild village,Wisconsin,24825,7.02054794520548
Altoona,Wisconsin,01550,6.059016393442618
Algoma,Wisconsin,01000,3.988231448185686
White Lake village,Wisconsin,86750,4.377104377104379
Prairie Farm village,Wisconsin,65150,2.145922746781115
Birchwood village,Wisconsin,07550,6.99708454810496
Cambria village,Wisconsin,12200,5.982905982905984
Friesland village,Wisconsin,28000,0.7194244604316502
Portage,Wisconsin,64100,11.070536229098593
Wyocena village,Wisconsin,89300,4.528301886792452
Menomonie,Wisconsin,51025,8.063139931740615
Rockdale village,Wisconsin,68725,10.169491525423723
Grafton village,Wisconsin,30000,6.1566202988150405
Lake Delton village,Wisconsin,41300,8.798929407828703
La Valle village,Wisconsin,42825,1.6666666666666718
Birnamwood village,Wisconsin,07600,1.9417475728155331
Luck village,Wisconsin,46200,4.237978810105947
Turtle Lake village,Wisconsin,81075,8.447729672650473
Sheldon village,Wisconsin,73175,6.060606060606055
Cascade village,Wisconsin,12825,3.497615262321141
Des Moines,Washington,17635,43.08943089430895
Plymouth,Wisconsin,63700,5.07566938300349
Berlin,Wisconsin,06925,3.5110533159947943
Redgranite village,Wisconsin,66625,25.2
Wild Rose village,Wisconsin,87075,4.705882352941182
Sturtevant village,Wisconsin,77925,21.571298819255226
Wind Point village,Wisconsin,87700,7.54504504504504
Kellnersville village,Wisconsin,39000,0.0
Valders village,Wisconsin,82200,1.7817371937639215
Yorkville village,Wisconsin,89550,2.729608220937696
Spring Valley village,Wisconsin,76300,3.3530571992110403
Wilson village,Wisconsin,87475,4.01785714285714
Cecil village,Wisconsin,13325,2.99212598425197
Gresham village,Wisconsin,31675,31.316725978647685
Mattoon village,Wisconsin,50000,2.569593147751603
Wittenberg village,Wisconsin,88325,8.316633266533069
Gilman village,Wisconsin,29175,0.6756756756756799
Granton village,Wisconsin,30425,0.29673590504450953
Gays Mills village,Wisconsin,28450,3.6437246963562764
Floydada,Texas,26268,9.849871841816181
Gordon,Texas,30272,7.250000000000001
Midlothian,Texas,48096,11.596005782873286
Mauriceville,Texas,47100,1.9589837771655905
West Orange,Texas,77752,24.506283662477557
Strawn,Texas,70580,3.6989795918367374
Bayside town,Texas,06104,18.318318318318315
Hempstead,Texas,33200,70.5890001300221
Monahans,Texas,48936,16.067209241270675
Briaroaks,Texas,10216,4.466019417475731
Cross Timber town,Texas,17917,1.6393442622950838
Avery town,Texas,05072,2.0000000000000018
Eagle Pass,Texas,21892,7.0737358593430555
Blessing,Texas,08668,30.669144981412643
Powell town,Texas,59168,28.125
Annona town,Texas,03360,63.1578947368421
Pyote town,Texas,59996,22.314049586776864
Clarksville,Texas,15160,50.8108108108108
Detroit town,Texas,20128,29.315332690453232
Heath,Texas,32984,10.081524859340906
Albany,Texas,01648,5.43113101903695
Barstow,Texas,05720,2.5242718446601975
Nazareth,Texas,50496,7.598784194528873
Milford town,Texas,48408,27.621483375959077
Balmorhea,Texas,05468,34.210526315789465
Texhoma,Texas,72464,8.23798627002288
Trinity,Texas,73664,41.654571843251084
Burkburnett,Texas,11368,8.417659174353009
Portland,Texas,58904,6.243759177679886
Lincoln Park town,Texas,42808,0.0
Gladewater,Texas,29660,22.817559672842602
Warren City,Texas,76576,21.407624633431087
La Paloma-Lost Creek,Texas,41422,2.1207177814029365
Sandy Hollow-Escondidas,Texas,65342,0.0
Arroyo Colorado Estates,Texas,04174,11.212121212121207
Bixby,Texas,08410,15.41501976284585
Lasana,Texas,41542,0.0
Diboll,Texas,20308,38.64413216862894
Highland Village,Texas,33848,11.108420606574242
Justin,Texas,38332,5.027209121534071
Krum,Texas,39928,9.513362584762664
Lake Dallas,Texas,40516,10.092315369261474
Oak Point,Texas,53130,16.98412698412698
Ponder town,Texas,58664,18.15111861544956
Hardin,Texas,32240,6.634499396863691
Pottsboro town,Texas,59132,5.111561866125758
Fairview town,Texas,25224,18.682065217391308
Frisco,Texas,27684,34.63958874703423
Holland town,Texas,34508,10.689437065148644
Brundage,Texas,10852,
Hart,Texas,32576,8.31918505942275
Bridge City,Texas,10252,1.582715739228735
Thorntonville town,Texas,72800,10.600706713780916
Alma town,Texas,02044,5.031446540880502
Waxahachie,Texas,76816,20.47998643147897
Pine Forest,Texas,57524,1.9639934533551506
Marfa,Texas,46620,3.222282905516116
Wichita Falls,Texas,79000,24.395132289339173
Wink,Texas,79768,0.7281553398058249
Wiconsico,Pennsylvania,84968,2.9962546816479363
Wilcox,Pennsylvania,85088,0.0
Wind Ridge,Pennsylvania,85712,0.0
Winfield,Pennsylvania,85792,4.102564102564099
Witmer,Pennsylvania,85968,2.3890784982935176
Wyano,Pennsylvania,86672,0.0
Wylandville,Pennsylvania,86712,3.5532994923857864
Yorklyn,Pennsylvania,87088,22.610015174506827
Yukon,Pennsylvania,87240,0.0
Englewood,Pennsylvania,23688,0.0
Gilberton borough,Pennsylvania,29088,0.7668711656441674
Girardville borough,Pennsylvania,29264,6.464924346629985
Heckscherville,Pennsylvania,33528,0.0
Hometown,Pennsylvania,35448,1.1986301369863006
New Ringgold borough,Pennsylvania,54016,3.0927835051546393
Nuremberg,Pennsylvania,55808,0.3696857670979714
Maytown,Pennsylvania,48224,5.651731160896134
Adamstown borough,Pennsylvania,00364,9.630818619582659
Marietta borough,Pennsylvania,47424,5.440613026819918
Edwardsville borough,Pennsylvania,22672,21.235765499789117
Blue Ball,Pennsylvania,07208,0.0
Boston,Pennsylvania,07688,0.0
Bowmansville,Pennsylvania,07896,0.0
Bobtown,Pennsylvania,07384,0.0
Bradenville,Pennsylvania,08024,0.0
Bowers,Pennsylvania,07800,0.0
Brave,Pennsylvania,08312,0.0
Breinigsville,Pennsylvania,08392,21.477004716981128
Bressler,Pennsylvania,08432,18.54005167958657
Brittany Farms-The Highlands,Pennsylvania,08819,9.024458813606973
Brownstown,Pennsylvania,09416,5.201863354037261
Browntown,Pennsylvania,09496,3.105590062111796
Bulger,Pennsylvania,10128,0.0
Byrnedale,Pennsylvania,10600,3.400000000000003
Caln,Pennsylvania,10816,37.05772811918063
Buffington,Pennsylvania,10096,69.79166666666667
Cairnbrook,Pennsylvania,10720,10.733452593917715
Calumet,Pennsylvania,10832,0.0
White Mills,Pennsylvania,84696,11.709844559585491
Cashtown,Pennsylvania,11576,2.9787234042553234
Cedar Crest,Pennsylvania,11836,0.0
Cementon,Pennsylvania,11976,14.672279013830424
Chalkhill,Pennsylvania,12512,0.0
Chase,Pennsylvania,12864,7.644628099173556
Cherryville,Pennsylvania,13168,0.28918449971081506
Chinchilla,Pennsylvania,13480,3.0541416011105937
Church Hill,Pennsylvania,13596,1.091570648878104
Churchtown,Pennsylvania,13632,0.0
Chewton,Pennsylvania,13408,1.6806722689075682
Cheyney University,Pennsylvania,13418,39.682539682539684
Clay,Pennsylvania,13952,4.45445445445446
Clinton,Pennsylvania,14296,0.0
Cochranville,Pennsylvania,14808,0.6299212598425252
Collinsburg,Pennsylvania,15248,2.992776057791535
Colony Park,Pennsylvania,15368,30.256012412723045
Columbus,Pennsylvania,15400,3.5005834305717576
Conrad,Montana,17275,3.418154196733769
Ismay town,Montana,38950,
Fort Peck town,Montana,28450,25.20325203252033
Glasgow,Montana,31075,5.831339712918659
Nashua town,Montana,52900,10.876132930513593
Broadview town,Montana,09775,3.3333333333333326
Birney,Montana,06925,100.0
Stanford town,Montana,70675,10.662824207492793
Virginia City town,Montana,77125,5.31400966183575
Greycliff,Montana,33250,22.891566265060238
Lame Deer,Montana,42250,96.35666347075743
Bigfork,Montana,05875,7.797772065124253
Ekalaka town,Montana,23650,3.8567493112947604
Whitehall town,Montana,79900,6.84039087947883
Lavina town,Montana,42850,13.888888888888884
Power,Montana,59500,9.6045197740113
St. Marie,Montana,65400,39.36170212765957
Ballantine,Montana,03625,48.44444444444444
Seeley Lake,Montana,67150,4.587869362363916
Flaxville town,Montana,26800,0.0
Scobey,Montana,66925,3.6363636363636376
Rexford town,Montana,62200,14.634146341463417
Poplar,Montana,58975,75.0
Ashland,Montana,02800,73.66771159874608
Forsyth,Montana,27700,2.809364548494986
Shelby,Montana,67450,13.64522417153996
Grass Range town,Montana,32575,5.000000000000004
Helena West Side,Montana,35640,7.218479307025982
Valier town,Montana,76225,15.970961887477308
Corvallis,Montana,17725,0.0
Florence,Montana,26950,3.8880248833592534
Glendive,Montana,31450,5.579399141630903
Clyde Park town,Montana,15550,0.7246376811594235
Chester town,Montana,14200,1.0009099181073733
Terry town,Montana,73675,2.1613832853025983
Great Falls,Montana,32800,13.138438004589103
Vaughn,Montana,76675,14.622057001239153
Boneau,Montana,08162,100.0
Fortine,Montana,28150,1.187648456057011
Heron,Montana,35875,0.0
Noxon,Montana,54925,2.2421524663677084
Fromberg town,Montana,29575,0.0
Red Lodge,Montana,61525,2.667269439421338
Elmo,Montana,24100,66.06060606060606
Absarokee,Montana,00175,5.655042412818101
Frazer,Montana,29275,95.05813953488372
Huntley,Montana,38200,0.0
Laurel,Montana,42700,2.121744220076094
Gildford,Montana,30700,1.1695906432748537
Eureka town,Montana,24850,5.106382978723401
Troy,Montana,75025,5.05464480874317
Miles City,Montana,49525,6.0209732532107925
Joliet town,Montana,39700,2.3391812865497075
Wisdom,Montana,81250,10.989010989010994
Fox Lake,Montana,29087,0.0
Black Eagle,Montana,07150,13.759479956663057
Malmstrom AFB,Montana,47275,21.488394352715957
Camp Three,Montana,11995,3.731343283582089
Fallon Station,Nevada,24500,44.29223744292238
Nixon,Nevada,51200,93.93939393939394
Sparks,Nevada,68400,25.11308393561921
Paradise,Nevada,54600,45.35980296656131
Sunrise Manor,Nevada,71400,47.933491931613524
Smith Valley,Nevada,68050,3.5648432698217603
Schurz,Nevada,65400,91.32553606237816
Reno,Nevada,60600,24.575659229208924
Laughlin,Nevada,41000,15.844318895166353
Mesquite,Nevada,46000,13.75365932993603
Carlin,Nevada,08900,12.049382716049383
Spring Creek,Nevada,68550,3.4745080828030184
Wells,Nevada,83000,24.461839530332686
Pahrump,Nevada,53800,16.016944608289986
Spanish Springs,Nevada,68350,9.63734471075417
Ursine,Nevada,77200,
Valmy,Nevada,78200,0.0
Verdi,Nevada,79400,4.118104118104116
Virginia City,Nevada,80000,1.5404364569961526
Washoe Valley,Nevada,82250,7.340823970037458
Zephyr Cove,Nevada,86200,0.0
Dyer,Nevada,20700,2.4691358024691357
East Valley,Nevada,21520,4.471808165910563
Eureka,Nevada,23900,3.2467532467532423
Fish Springs,Nevada,25000,5.319148936170215
Fort McDermitt,Nevada,25490,97.96511627906976
Gabbs,Nevada,25900,0.0
Genoa,Nevada,27100,4.248861911987856
Empire,Nevada,23700,0.0
Gerlach,Nevada,27300,0.0
Glenbrook,Nevada,27900,37.98449612403101
Golconda,Nevada,28500,0.0
Golden Valley,Nevada,28860,14.131274131274129
Goldfield,Nevada,28900,3.0201342281879207
Grass Valley,Nevada,30220,9.210526315789469
Hiko,Nevada,32900,0.0
Humboldt River Ranch,Nevada,34100,18.354430379746834
Imlay,Nevada,34700,0.0
Incline Village,Nevada,35100,13.127234975198988
Jackpot,Nevada,36500,15.836012861736338
Kingston,Nevada,38100,0.0
Lakeridge,Nevada,39100,6.811989100817439
Lamoille,Nevada,39300,0.0
Lemmon Valley,Nevada,41800,10.031580902842286
Logan Creek,Nevada,42350,0.0
Lund,Nevada,43400,0.0
Mina,Nevada,46800,0.0
Mogul,Nevada,48000,1.199400299850073
Montello,Nevada,48400,0.0
Mount Wilson,Nevada,49425,
Nelson,Nevada,50600,0.0
Oasis,Nevada,52200,0.0
Orovada,Nevada,53000,0.0
Osino,Nevada,53200,6.358381502890175
Panaca,Nevada,54200,6.136560069144337
Paradise Valley,Nevada,55400,0.0
Pioche,Nevada,57400,25.70162481536189
Preston,Nevada,58000,0.0
Rachel,Nevada,58820,0.0
Floyd village,New Mexico,26570,4.629629629629628
Portales,New Mexico,59260,27.096338788594565
San Ysidro village,New Mexico,71020,77.95275590551181
Mountainair town,New Mexico,50370,5.2816901408450745
Flora Vista,New Mexico,26360,3.495260663507105
Cuartelez,New Mexico,19110,0.0
Pojoaque,New Mexico,58630,55.648741983226444
Isleta Village Proper,New Mexico,34760,100.0
Los Ranchos de Albuquerque village,New Mexico,43930,16.879293424926402
Farmington,New Mexico,25800,39.049449821026116
Naschitti,New Mexico,51280,97.911227154047
Gallina,New Mexico,28180,67.5
Abeytas,New Mexico,00240,0.0
Alamillo,New Mexico,01640,4.895104895104896
Abiquiu,New Mexico,00310,50.9933774834437
Adelino,New Mexico,00940,3.1556039173014194
Animas,New Mexico,03750,17.543859649122805
Anton Chico,New Mexico,03890,17.741935483870964
Anzac Village,New Mexico,03970,100.0
Aragon,New Mexico,04450,40.86021505376344
Arenas Valley,New Mexico,04660,5.570876999448426
Arrey,New Mexico,04870,0.0
Arroyo Hondo,New Mexico,05010,6.25
Arroyo Seco,New Mexico,05150,4.8494983277591945
Apache Creek,New Mexico,04030,0.0
Atoka,New Mexico,05430,7.292539815590948
Bent,New Mexico,06760,0.0
Berino,New Mexico,06830,3.3031433137986177
Bibo,New Mexico,07145,19.999999999999996
Blanco,New Mexico,07810,14.465408805031444
Bluewater Acres,New Mexico,08185,26.237623762376238
Bluewater Village,New Mexico,08190,0.0
Brazos,New Mexico,08860,100.0
Buckhorn,New Mexico,09630,0.0
Caballo,New Mexico,10050,0.0
Canjilon,New Mexico,10610,75.66765578635015
Canova,New Mexico,11520,0.0
Capulin,New Mexico,12010,8.823529411764708
Cedar Hill,New Mexico,13340,4.915912031047864
Cedro,New Mexico,13450,15.671641791044777
Chamberino,New Mexico,14040,8.96
North San Ysidro,New Mexico,52680,0.0
Oasis,New Mexico,53010,32.83582089552238
Ohkay Owingeh,New Mexico,53150,96.01910828025477
Galisteo,New Mexico,27970,10.68376068376068
Santa Cruz,New Mexico,70460,58.63453815261044
Cimarron village,New Mexico,15440,21.720430107526877
Radium Springs,New Mexico,61010,8.861622358554877
Capitan village,New Mexico,11800,2.1739130434782594
Sombrillo,New Mexico,73890,53.012048192771076
Eagle Nest village,New Mexico,22020,5.166051660516602
La Cienega,New Mexico,36720,7.0739549839228255
Rock Springs,New Mexico,64230,100.0
Yah-ta-hey,New Mexico,85860,95.07299270072993
White Sands,New Mexico,84845,29.37399678972713
Acomita Lake,New Mexico,00765,95.29616724738676
Cohoes,New York,16749,16.303044833373292
Plainview,New York,58442,18.810720901221035
Port Washington North village,New York,59531,13.437500000000002
Roslyn Harbor village,New York,63803,15.256124721603559
Searingtown,New York,66102,51.05595471369475
Thomaston village,New York,73605,38.72194750855839
Clayville village,New York,16111,0.5263157894736858
New Hartford village,New York,50298,5.29875986471251
Vernon village,New York,77112,5.918057663125953
Whitesboro village,New York,81710,6.7801262695580515
Fairmount,New York,25043,6.044391597304799
Village Green,New York,77513,3.3521051220166243
Bay Park,New York,04891,11.290322580645162
McGraw village,New York,44193,7.917888563049857
Munsons Corners,New York,49242,2.416609938733838
Barnum Island,New York,04550,20.98509933774835
Bellerose village,New York,05639,11.34352373290426
Bellmore,New York,05738,8.348516397709528
East Rockaway village,New York,22876,13.569682151589246
Garden City Park,New York,28189,57.27654469106178
Harbor Isle,New York,32105,1.7298187808896248
Hicksville,New York,34374,39.296167084221125
Lattingtown village,New York,41432,3.402061855670102
Levittown,New York,42081,17.240577913777745
Locust Valley,New York,43192,11.950588911232407
Lynbrook village,New York,43874,18.32104077033395
Manhasset,New York,44897,29.618033813400125
North Valley Stream,New York,53748,75.51578157655003
Old Brookville village,New York,54562,21.07728337236534
Oyster Bay,New York,55992,8.498971898560658
Plainedge,New York,58409,14.272980501392762
Rockville Centre village,New York,63264,14.437367303609339
Remsen village,New York,61115,0.0
Sherrill,New York,66993,3.8666666666666627
Sylvan Beach village,New York,72521,6.073752711496749
Yorkville village,New York,84099,2.2350674373795787
Camillus village,New York,11902,8.391003460207614
Fabius village,New York,24867,2.4615384615384595
Cape Vincent village,New York,12353,2.2687609075043635
West Bay Shore,New York,79301,12.24744844823995
Portville village,New York,59498,2.5432349949135347
Alexandria Bay village,New York,01187,6.040992448759441
Calcium,New York,11671,49.36857562408223
Glen Park village,New York,29322,5.000000000000004
Great Bend,New York,30136,8.340649692712908
Gilbertsville village,New York,28959,8.905852417302796
Oneonta,New York,54881,13.899085870582306
West End,New York,79796,3.372434017595305
Country Knolls,New York,18542,9.721566776781499
Galway village,New York,28101,0.7874015748031482
East Kingston,New York,22370,19.82942430703625
Kerhonkson,New York,39397,26.39766650461838
North Sea,New York,53561,2.392864911899062
Noyack,New York,54056,11.665141811527901
Patchogue village,New York,56660,12.798772609819121
Peconic,New York,56968,0.0
Bremond,Texas,10144,33.47969264544457
Goldsmith,Texas,30044,5.035971223021585
Argyle,Texas,03768,2.4805447470817144
Northlake town,Texas,52212,13.903154805575934
Glen Rose,Texas,29876,13.003452243958568
Zavalla,Texas,80728,4.516938519447933
Elbert,Texas,22840,0.0
San Isidro,Texas,65432,0.0
Los Indios town,Texas,44128,7.176470588235295
Tatum,Texas,71924,22.562893081761004
El Refugio,Texas,24018,0.0
Falcon Village,Texas,25356,
Roma,Texas,63020,2.834079143634294
Red Lick,Texas,61172,18.923933209647494
Wake Village,Texas,76096,31.899109792284865
Barrett,Texas,05696,69.10953506698188
Bunker Hill Village,Texas,11300,15.177664974619287
Crosby,Texas,17756,12.32514177693762
Galena Park,Texas,27996,20.422471091687157
Hilshire Village,Texas,34148,10.057142857142853
Katy,Texas,38476,19.715869715869715
Sansom Park,Texas,65660,23.359822583625945
Trophy Club town,Texas,73710,10.47786425642313
Westover Hills town,Texas,77788,3.797468354430378
Hallettsville,Texas,31868,38.37076513132851
Siesta Shores,Texas,67778,12.556053811659195
Brushy Creek,Texas,10897,25.979672808304798
Weir,Texas,77056,4.485488126649074
China Grove town,Texas,14716,19.689542483660126
